,순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,평점
779,780,노다지,,1498000,0.0,749,1,28,한국,한국,,0.0
780,781,노 원 리브스,2013-08-29,5199000,0.0,748,6,60,미국,미국,씨네그루(주)다우기술,6.74
781,782,철부지 아씨,1968-03-14,1482000,0.0,741,1,27,한국,한국,,0.0
782,783,"가장 따뜻한 색, 블루",2014-01-16,5854000,0.0,726,1,3,프랑스,프랑스,판씨네마(주),8.8
783,784,연산군,1962-01-01,1449000,0.0,724,1,20,한국,한국,,0.0
784,785,키스,2013-03-07,6011000,0.0,722,2,26,한국,한국,(주)마노엔터테인먼트,10.0
785,786,징기스칸,1977-03-18,1446000,0.0,715,1,16,미국,미국,,5.04
786,787,행복한 두더지,,357000,0.0,714,1,7,한국,한국,,0.0
787,787,내가 책이라면,,357000,0.0,714,1,7,,,,0.0
788,787,빨간 사과 하나,,357000,0.0,714,1,7,,,,0.0
789,787,바다,,357000,0.0,714,1,7,,,,7.78
790,787,과장된 자연 이야기,,357000,0.0,714,1,7,,,,0.0
791,787,섬 위의 주먹,,357000,0.0,714,1,7,,,,0.0
792,787,분수의 기억을 더듬으며,,357000,0.0,714,1,7,한국,한국,,0.0
793,787,내 빨간 풍선,,357000,0.0,714,1,7,,,,0.0
794,787,로켓보이,,357000,0.0,714,1,7,,,,0.0
795,787,장난감 병정의 사랑,,357000,0.0,714,1,7,,,,0.0
796,797,태아 3D,2013-04-18,8309500,0.0,712,7,42,한국,한국,(주)팝엔터테인먼트,7.79
797,798,밀프,2013-06-20,1456000,0.0,708,1,11,미국,미국,(주)스넵쏘울,0.0
798,798,귀로(歸路),,1416000,0.0,708,2,26,한국,한국,,0.0
799,800,2012,2009-11-12,7898000,0.0,707,20,190,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,10.0
800,801,남태평양,1971-08-07,1412000,0.0,706,1,12,미국,미국,,0.0
801,802,달콤한 인생,,1834000,0.0,705,1,19,이탈리아,"이탈리아,프랑스",,0.0
802,803,삼손과 데릴라,1974-12-21,1406000,0.0,696,1,16,미국,미국,,0.0
803,804,화이트 스완,2013-12-19,2790000,0.0,690,5,21,미국,"미국,러시아",포커스 온,7.04
804,805,북북서로 진로를 돌려라,,1378000,0.0,689,1,19,미국,미국,,0.0
805,805,십계,1973-06-16,1384000,0.0,689,1,8,미국,미국,,0.0
806,807,의사 안중근,1972-02-16,1184000,0.0,684,1,9,한국,한국,,0.0
807,808,로빈슨 주교의 두 가지 사랑,2013-11-14,5007000,0.0,682,4,57,미국,미국,(주)레인보우팩토리,8.67
808,808,"지난 여름, 갑자기",2012-11-15,2431500,0.0,682,4,83,한국,한국,(주)시네마달,8.36
809,808,남쪽으로 간다,2012-11-15,2431500,0.0,682,4,83,한국,한국,(주)시네마달,8.36
810,811,개똥이,2013-09-05,4914000,0.0,679,8,125,한국,한국,주식회사 마운틴픽쳐스,4.94
811,812,전쟁과 평화,1977-09-27,1356500,0.0,678,1,14,미국,미국,,0.0
812,813,제 5원소 리마스터링 감독판,2013-11-20,2060000,0.0,677,4,27,프랑스,프랑스,(주)팝엔터테인먼트,0.0
813,814,성춘향,1961-01-28,1363000,0.0,676,1,23,한국,한국,,0.0
814,815,뷰티풀 차일드,2013-11-28,4478000,0.0,674,6,102,한국,한국,주식회사 마운틴픽쳐스,9.39
815,815,대부,1973-09-01,2272500,0.0,674,1,22,미국,미국,,0.0
816,815,운명의 산 낭가 파르밧,2013-12-12,4389000,0.0,674,6,44,독일,독일,주식회사 마운틴픽쳐스,0.0
817,818,레볼루션 아일랜드,2013-05-29,3340000,0.0,668,3,7,러시아,러시아,(주)수키픽쳐스,0.0
818,818,버크 앤 헤어,2013-05-22,3340000,0.0,668,5,9,영국,영국,(주)수키픽쳐스,0.0
819,820,세븐데이즈,2013-01-31,4662000,0.0,666,5,13,캐나다,캐나다,(주)미디어데이,7.83
820,821,카라스: 프로퍼시,2013-08-29,5102000,0.0,663,5,25,일본,일본,에이원엔터테인먼트,0.0
821,822,언터처블: 1%의 우정,2012-03-22,3733000,0.0,660,2,9,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW),0.0
822,822,동방삼협,1993-04-24,1700000,0.0,660,5,16,홍콩,홍콩,,0.0
823,822,오텔로,2013-12-21,16911000,0.0,660,7,26,독일,독일,(주)케빈앤컴퍼니,7.0
824,825,허풍,2013-08-14,3031000,0.0,656,3,22,한국,한국,골든타이드픽처스(주),5.68
825,826,흑협 2,2013-11-20,1610000,0.0,650,5,15,홍콩,홍콩,태창엔터테인먼트(주),0.0
826,827,전쟁과 한 여자,2013-08-15,5586000,0.0,638,2,45,일본,일본,(주)엣나인필름,7.47
827,828,소울 오브 브레드,2013-12-26,4482000,0.0,636,4,26,대만,대만,(유)영화사 화수분,7.39
828,829,황야의 결투,,1356000,0.0,635,1,14,미국,미국,,0.0
829,829,알렉산더대왕,,1270000,0.0,635,1,12,미국,미국,,0.0
830,831,미녀전쟁,2013-12-19,2905000,0.0,631,4,16,한국,한국,골든타이드픽처스(주),3.3
831,832,투 더 원더,2014-03-06,5087000,0.0,628,1,4,미국,미국,(주)미디어데이,6.07
832,833,역마차,,1247000,0.0,622,1,16,미국,미국,,0.0
833,834,콤플렉스,2013-07-25,4804000,0.0,608,4,47,일본,일본,미디어소프트,3.91
834,835,미워도 다시 한번 '80,1980-06-21,1212000,0.0,606,1,15,한국,한국,,0.0
835,835,베드,2013-01-17,4186000,0.0,606,9,164,한국,한국,주식회사 마운틴픽쳐스,0.0
836,837,모니카와의 여름,2013-07-04,4790000,0.0,605,1,39,스웨덴,스웨덴,㈜영화사 백두대간,0.0
837,838,차와 동정,,1208000,0.0,604,1,9,미국,미국,,0.0
838,839,굿닥터,2012-12-06,1275000,0.0,600,1,3,미국,미국,(주)마인스 엔터테인먼트,9.62
839,840,우리들의 헤어진 여자친구,2013-08-29,2889000,0.0,599,4,30,한국,한국,골든타이드픽처스(주),8.37
840,841,갯마을,1978-08-06,1018000,0.0,593,1,9,한국,한국,,0.0
841,842,스파르타쿠스,,1160000,0.0,580,1,16,미국,미국,,8.56
842,842,이프!,2013-05-02,3368000,0.0,580,8,117,네덜란드,"네덜란드,벨기에",영화사 보라,7.85
843,844,누구나 제 명에 죽고 싶다,2013-03-14,4430500,0.0,577,7,123,한국,한국,씨제이 씨지브이(CJ CGV)(주),7.74
844,845,레퀴엠,2013-10-19,13556500,0.0,576,6,74,독일,독일,(주)케빈앤컴퍼니,8.75
845,846,쿼바디스,1973-01-13,1149000,0.0,574,1,12,미국,미국,,0.0
846,847,파르지팔,2013-05-16,15059000,0.0,571,2,61,독일,독일,(주)케빈앤컴퍼니,0.0
847,848,사하라,,1140000,0.0,570,1,17,미국,미국,,0.0
848,848,플라잉 머신 3D,2014-01-09,6270000,0.0,570,1,1,영국,"영국,폴란드",C 무비,0.0
849,850,하늘에서 음식이 내린다면,2010-02-11,4042000,0.0,568,2,21,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,8.08
850,850,두 여인,,1142000,0.0,568,1,10,이탈리아,"이탈리아,프랑스",,0.0
851,852,지상 최대의 작전,,1128000,0.0,564,1,12,,,,0.0
852,853,대해적,,954000,0.0,548,1,9,미국,미국,,0.0
853,854,경복,2013-07-11,4157200,0.0,547,1,58,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),6.23
854,855,비는 행운을 싣고,,939000,0.0,545,1,9,미국,미국,,0.0
855,856,라쇼몽,,2176000,0.0,544,1,5,,,,0.0
856,856,타락천사,1995-12-23,4346500,0.0,544,1,9,홍콩,홍콩,(주)디스테이션,0.0
857,858,바디 앤 안티바디,2013-07-11,3258000,0.0,543,1,3,미국,미국,TCO(주)더콘텐츠온,0.0
858,859,그 여자 그 남자의 속사정,2013-01-31,3747000,0.0,539,5,63,한국,한국,어뮤즈,5.81
859,860,스톤 부인의 로마의 봄,,1074000,0.0,537,1,6,미국,"미국,영국",,0.0
860,861,토리노의 말,2012-02-23,4427000,0.0,535,1,7,헝가리,"헝가리,프랑스,독일,스위스,미국",(재)전주국제영화제조직위원회,0.0
861,862,내일은 영원히,,1068000,0.0,534,1,9,멕시코,멕시코,,0.0
862,863,신의 소녀들,2012-12-06,3341000,0.0,532,5,62,루마니아,"루마니아,프랑스",찬란,7.4
863,863,파리의 아메리카인,,1064000,0.0,532,1,12,미국,미국,,0.0
864,865,오만과 편견,,1060000,0.0,530,1,10,미국,미국,,0.0
865,866,방독피,2013-08-22,3305000,0.0,529,7,77,한국,한국,(주)두엔터테인먼트,0.0
866,867,젊은 엄마,2013-08-06,3168000,0.0,528,1,2,한국,한국,"골든타이드픽처스(주),(주)옐로우필름",8.02
867,868,리버티 밸런스를 쏜 사나이,,1172000,0.0,526,1,11,미국,미국,,0.0
868,869,로맨스 빠빠,1960-01-28,1053000,0.0,525,1,18,한국,한국,,0.0
869,870,서울연애,2014-10-30,2869500,0.0,524,1,3,한국,한국,서울독립영화제,6.23
870,870,공각기동대 어라이즈 보더 1: 고스트 페인,2013-10-24,3613000,0.0,524,8,88,일본,일본,에이원엔터테인먼트,6.94
871,872,몬테크리스토 백작,,890000,0.0,523,1,9,미국,미국,,0.0
872,872,마리아 스투아르다,2013-09-07,12755500,0.0,523,2,24,미국,미국,(주) 인스터 글로벌,0.0
873,874,내 남자의 아내도 좋아,2009-04-15,2609000,0.0,519,1,10,스페인,"스페인,미국",(주)씨지브이신도림,0.0
874,875,미드나잇 선,2013-08-08,2864000,0.0,518,4,30,미국,미국,어뮤즈,0.0
875,876,맹룡과강,1974-10-11,3142000,0.0,514,5,30,홍콩,홍콩,(주)팝엔터테인먼트,0.0
876,877,팔도 사나이,,878000,0.0,512,1,10,,,,0.0
877,878,내일의 팔도강산,1971-01-12,1020000,0.0,510,1,6,한국,한국,,0.0
878,879,엘 시드,1971-09-21,1019000,0.0,508,1,8,미국,"미국,이탈리아,영국",,0.0
879,880,젊은이의 양지,1972-10-28,1354000,0.0,506,1,15,미국,미국,,0.0
880,881,물고기,2013-01-31,4558000,0.0,504,4,56,한국,한국,(주)미로비젼,0.0
881,881,하비비,,2017500,0.0,504,2,8,인도네시아,인도네시아,,5.5
882,883,사라진 기억,2013-12-12,2113000,0.0,502,5,16,기타,"기타,프랑스,벨기에",그린나래미디어(주),7.71
883,884,체리밤,2013-08-14,1025000,0.0,500,3,4,영국,영국,라인트리엔터테인먼트,0.0
884,884,시바타와 나가오,,751296,0.0,500,1,23,한국,"한국,일본",,8.67
885,884,시에라 마드레의 보물,,846000,0.0,500,1,9,미국,미국,,0.0
886,887,비엔나전투 1683,2013-08-08,1029000,0.0,496,3,4,이탈리아,"이탈리아,폴란드",라인트리엔터테인먼트,3.41
887,887,영웅이 되고 싶은 남자,2013-08-08,1039000,0.0,496,4,5,대만,"대만,미국",라인트리엔터테인먼트,4.79
888,889,벌거숭이,2013-09-26,3163000,0.0,495,7,128,한국,한국,이닥픽쳐스,7.07
889,890,수색자,,986000,0.0,493,1,13,미국,미국,,0.0
890,890,월드 워 좀비,2013-11-27,2959000,0.0,493,6,18,미국,"미국,영국",(유)조이앤컨텐츠그룹,0.0
891,890,기적,1972-12-23,991000,0.0,493,1,11,미국,미국,,8.51
892,893,이주일의 리빠동 사장,1980-10-18,982000,0.0,491,1,9,한국,한국,,0.0
893,894,로미오와 줄리엣,2013-09-26,8491000,0.0,488,7,62,영국,영국,(주) 인스터 글로벌,5.56
894,895,청춘정담,2013-11-21,3176500,0.0,484,6,84,한국,한국,디마엔터테인먼트,8.47
895,896,암살자,,840000,0.0,481,1,9,한국,한국,,4.17
896,897,킬리만자로의 눈,,960000,0.0,480,1,16,미국,미국,,0.0
897,897,레베카,,1230000,0.0,480,1,11,미국,미국,,0.0
898,899,열혈남아,1989-10-14,3835000,0.0,479,1,5,홍콩,홍콩,(주)디스테이션,0.0
899,900,세이사쿠의 아내,,2703000,0.0,476,1,7,일본,일본,,0.0
900,901,비우,,951000,0.0,474,1,20,프랑스,프랑스,,0.0
901,902,체 게바라 : 뉴맨,2012-11-29,2535000,0.0,472,1,17,쿠바,"쿠바,아르헨티나",(주)피터팬픽쳐스,0.0
902,902,나의 가족 나의 도시,,2470000,0.0,472,1,14,독일,독일,(주)에스와이코마드,0.0
903,904,백은제국,2013-12-24,2370000,0.0,470,5,15,중국,"중국,홍콩,대만",스크린조이,0.0
904,905,마부,,784000,0.0,467,1,13,한국,한국,,0.0
905,906,"꽃잎, 춤",2013-11-21,3638000,0.0,466,3,67,일본,일본,(주)영화사 조제,7.28
906,907,종로의 기적,2011-06-02,3214400,0.0,465,1,47,한국,한국,시네마달,0.0
907,908,최민수의 어쌔씬 코드,2013-12-24,2300000,0.0,460,5,14,미국,미국,(유)조이앤컨텐츠그룹,0.0
908,909,표류일기,1997-08-09,3038500,0.0,459,7,58,한국,한국,시네마 뉴원,0.0
909,910,젊은 사자들,,914000,0.0,457,1,12,미국,미국,,0.0
910,911,수호지-의적유당,2013-11-22,1518000,0.0,454,4,14,중국,중국,(유)조이앤컨텐츠그룹,0.0
911,911,북극의 후예 이누크,2013-08-29,3478000,0.0,454,4,47,기타,"기타,프랑스",(주)피터팬픽쳐스,0.0
912,911,내가 고백을 하면,2012-11-15,3806000,0.0,454,2,39,한국,한국,(주)마인스 엔터테인먼트,8.61
913,914,늑대소년,2012-10-31,3033500,0.0,452,2,65,한국,한국,(주)씨제이이엔엠,8.66
914,915,천국과 지옥,,1804000,0.0,451,1,4,일본,일본,,0.0
915,916,대석굴암,,900000,0.0,450,1,16,한국,한국,,0.0
916,916,어디로 갈까요?,2013-05-16,2451000,0.0,450,4,192,한국,한국,주식회사 마운틴픽쳐스,0.0
917,918,러빙 이비자: 섹슈얼아일랜드,2013-11-14,2774000,0.0,449,6,23,네덜란드,네덜란드,주식회사 풍경소리,6.0
918,919,행복한 사전,2014-02-20,3800000,0.0,448,1,3,일본,일본,씨네그루(주)다우기술,8.66
919,920,오페라-카르멘(메트로폴리탄),2010-04-04,5602000,0.0,446,1,10,미국,미국,㈜메가박스,0.0
920,921,7인의 사무라이,,1780000,0.0,445,1,4,일본,일본,,0.0
921,922,카이로의 붉은 장미,,3011000,0.0,444,1,3,,,,0.0
922,923,독짓는 늙은이,1969-03-04,764000,0.0,441,1,9,한국,한국,,10.0
923,924,춘향뎐(春香傳),2000-01-29,880000,0.0,440,1,9,한국,한국,,0.0
924,924,사육-내안에 가둔 그녀,2013-10-24,2220000,0.0,440,5,27,한국,한국,(주)케이알씨지,3.5
925,924,영광의 탈출,,880000,0.0,440,1,6,미국,미국,,0.0
926,927,카르고,2013-09-12,2176000,0.0,435,1,8,스위스,스위스,(주)스마일이엔티,0.0
927,928,프란체스카 다 리미니,2013-11-16,11075500,0.0,433,2,35,미국,미국,(주) 인스터 글로벌,0.0
928,929,맘마미아!,2008-09-03,2583000,0.0,432,1,14,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.05
929,929,유 콜 잇 러브,1989-04-01,2771500,0.0,432,32,49,프랑스,프랑스,,0.0
930,931,자전거 탄 소년,2012-01-19,3692500,0.0,431,1,8,벨기에,"벨기에,프랑스",(주)티캐스트,0.0
931,932,더 피플 아이브 슬렙 위드,2013-01-30,3010000,0.0,430,1,10,미국,미국,(주)에이씨피컴퍼니,0.0
932,932,제인 에어,2011-04-20,3270000,0.0,430,1,8,영국,영국,(주)시너지하우스 (시너지),0.0
933,934,안소니퀸의 길,,1170000,0.0,429,1,15,이탈리아,이탈리아,,0.0
934,934,오션스 일레븐,2002-02-28,858000,0.0,429,1,9,미국,미국,워너브러더스 코리아(주),0.0
935,934,나는 살고 싶다,,858000,0.0,429,1,9,미국,미국,,0.0
936,937,해저 2만리,,854000,0.0,427,1,12,미국,미국,,0.0
937,938,샤레이드,,735000,0.0,425,1,9,,,,0.0
938,938,모감보,,851000,0.0,425,1,16,미국,미국,,0.0
939,940,창공에 산다,,848000,0.0,424,1,17,,,,0.0
940,940,오페라-투란도트(메트로폴리탄),2010-01-10,5570000,0.0,424,1,12,미국,미국,㈜메가박스,0.0
941,942,장군의 아들 2,1991-07-20,732000,0.0,423,1,10,한국,한국,,0.0
942,942,진구세주전설 북두의권 Zero - 켄시로전,2013-10-10,2951500,0.0,423,9,72,일본,일본,(주)앤드플러스미디어웍스,0.0
943,944,스탠리의 도시락,2012-03-08,2338000,0.0,421,1,2,인도,인도,타임스토리그룹(주),0.0
944,945,제인 에어,,840000,0.0,420,1,12,미국,미국,,0.0
945,945,크레이지 샤크,2013-12-04,2180000,0.0,420,5,20,미국,미국,(유)조이앤컨텐츠그룹,2.23
946,945,푸셔: 파이널 프로젝트,2013-12-04,2180000,0.0,420,5,20,영국,영국,스크린조이,6.93
947,948,스팔타카스,1974-01-23,846000,0.0,418,1,8,미국,미국,,0.0
948,948,세계를 그대 품안에,,1073000,0.0,418,1,19,미국,미국,,0.0
949,950,링컨,,700000,0.0,417,1,9,미국,미국,,8.8
950,950,분노의 포도,,906000,0.0,417,1,10,미국,미국,,0.0
951,952,철가방 우수氏,2012-11-22,2519000,0.0,416,3,22,한국,한국,(주)씨제이이엔엠,9.13
952,953,그린 맨션,,830000,0.0,415,1,7,미국,미국,,0.0
953,954,망원동 인공위성,2015-02-05,1367500,0.0,412,1,4,한국,한국,(주)시네마달,8.22
954,955,동방불패,1992-03-25,2196000,0.0,410,5,17,홍콩,홍콩,스크린조이,0.0
955,956,영자의 전성시대,1975-02-11,804000,0.0,402,1,9,한국,한국,,0.0
956,956,미 앤 유,2014-02-27,3214000,0.0,402,1,5,이탈리아,이탈리아,오드,0.0
957,958,클래식,2003-01-30,3187000,0.0,401,1,11,한국,한국,(주)시네마서비스,0.0
958,959,수호지-신비술사,2013-12-18,2150000,0.0,400,5,16,중국,중국,(주)케이알씨지,0.0
959,960,봄날은 간다,2001-09-28,3108000,0.0,396,1,11,한국,한국,(주)시네마서비스,0.0
960,960,이터널 선샤인,2005-11-10,2698000,0.0,396,1,3,미국,미국,"(주)노바미디어,코리아픽쳐스(주)",0.0
961,962,티토 황제의 자비,2013-06-08,9954000,0.0,395,2,26,미국,미국,(주) 인스터 글로벌,0.0
962,963,멜랑콜리아,2012-05-17,3466000,0.0,393,1,3,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트",0.0
963,964,사랑 후에 남겨진 것들,2009-02-19,2379000,0.0,392,1,6,독일,독일,(주)영화사 진진,0.0
964,964,맹진사댁 경사,,784000,0.0,392,1,9,한국,한국,,0.0
965,966,봉배도저,2013-12-18,2110000,0.0,390,5,15,중국,중국,(주)케이알씨지,0.0
966,966,완전범죄 프로젝트,2013-12-19,2152000,0.0,390,5,15,미국,미국,스크린조이,7.74
967,968,7년만의 외출,,778000,0.0,389,1,13,미국,미국,,0.0
968,969,아웃 인 더 다크,,2655000,0.0,387,1,7,미국,"미국,이스라엘",,9.0
969,970,이창,,770000,0.0,381,1,16,미국,미국,(주)영화사 안다미로,0.0
970,970,스와핑 클럽,2013-08-22,2285000,0.0,381,1,5,미국,미국,(주)컴퍼니엘,0.0
971,972,욕망이라는 이름의 전차,,761000,0.0,379,1,12,미국,미국,,0.0
972,972,템페스트,2013-05-18,9899000,0.0,379,3,28,미국,미국,(주) 인스터 글로벌,8.6
973,974,블랙피쉬,,802500,0.0,378,1,4,미국,미국,,9.41
974,974,논픽션 다이어리,2014-07-17,999500,0.0,378,1,4,한국,한국,(주)영화사 진진,6.14
975,976,이조 여인잔혹사,1969-05-02,750000,0.0,375,1,9,한국,한국,,0.0
976,977,더도 말고 덜도 말고,,826074,0.0,374,1,7,한국,한국,,8.67
977,978,귀부인과 승무원,,638000,0.0,373,1,9,이탈리아,이탈리아,,0.0
978,979,에덴의 동쪽,1973-02-22,749000,0.0,372,1,12,미국,미국,,0.0
979,980,피서지에서 생긴 일,1972-08-19,742000,0.0,371,1,12,미국,미국,,0.0
980,981,원스,2007-09-20,2304000,0.0,370,2,7,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진",5.96
981,981,다이애나,2014-03-06,2937000,0.0,370,1,2,영국,"영국,프랑스,스웨덴,벨기에",(주)영화사 빅,7.44
982,981,"충심, 소소",,663837,0.0,370,1,22,한국,한국,,8.63
983,984,스트릿 오브 블러드,2013-09-13,1845000,0.0,369,2,3,미국,미국,(주)인피니티엔터테인먼트,0.0
984,984,반달곰,2013-02-04,1258000,0.0,369,2,61,한국,한국,㈜인디스토리,8.2
985,986,백만장자와 결혼하는 법,,736000,0.0,368,1,9,미국,미국,,0.0
986,987,거미의 성,,1464000,0.0,366,1,4,일본,일본,,0.0
987,987,녹색의자 2013 - 러브 컨셉츄얼리,2013-10-31,2280000,0.0,366,4,46,한국,한국,주식회사 마운틴픽쳐스,5.5
988,989,천주정,2014-03-27,2912000,0.0,365,1,3,중국,중국,(주)에스와이코마드,8.26
989,990,아이 엠 러브,2011-01-20,1994000,0.0,363,1,5,이탈리아,이탈리아,"(주)영화사 진진,(주)영화사 조제",0.0
990,991,브룩클린 브라더스,2014-01-09,2892000,0.0,362,1,4,미국,미국,(주)앤드플러스미디어웍스,8.46
991,992,소중한 날의 꿈,2011-06-23,2131000,0.0,360,2,30,한국,한국,에이원엔터테인먼트,0.0
992,993,J.에드가 - FBI의 시작,,2271000,0.0,359,1,5,미국,미국,,0.0
993,993,황태자의 첫사랑,,718000,0.0,359,1,12,미국,미국,,0.0
994,995,매치 포인트,2006-04-13,2220000,0.0,358,1,8,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM",0.0
995,995,라운드 업,2013-05-16,2383000,0.0,358,5,46,프랑스,프랑스,(주)팝엔터테인먼트,0.0
996,997,젠엑스 캅,2000-06-24,1980000,0.0,356,5,17,홍콩,홍콩,"효능영화제작사(주),(주)케이알씨지",0.0
997,997,황야의 7인,,714000,0.0,356,1,9,,,,0.0
998,999,성의,1986-12-31,708000,0.0,354,1,9,미국,미국,,3.0
999,1000,정오의 출격,,704000,0.0,352,1,9,,,,0.0
1000,1000,"울지마, 톤즈",2010-09-09,714000,0.0,352,1,17,한국,한국,주식회사 마운틴픽쳐스,0.0
1001,1002,기쁜 우리 젊은 날,1987-05-02,694000,0.0,347,1,9,한국,한국,,0.0
1002,1003,우리가 들려줄 이야기,2014-03-13,671000,0.0,345,1,2,캐나다,캐나다,(주)영화사 조제,8.23
1003,1004,원탁의 기사,,686000,0.0,343,1,12,미국,미국,,0.0
1004,1005,우리 생애 최고의 해,,684000,0.0,342,1,8,미국,미국,,0.0
1005,1005,웰컴 투 사우스,2012-12-13,2353000,0.0,342,2,10,이탈리아,이탈리아,(주)나이너스엔터테인먼트,0.0
1006,1007,제3의 사나이,2008-08-09,683000,0.0,340,1,12,미국,미국,,0.0
1007,1007,점박이:한반도의 공룡3D,2012-01-26,1714000,0.0,340,2,47,한국,한국,(주)씨제이이엔엠,0.0
1008,1009,서울집,,452172,0.0,339,1,8,한국,한국,,8.4
1009,1010,신사는 금발을 좋아해,,676000,0.0,338,1,17,미국,미국,,0.0
1010,1010,요짐보,,1352000,0.0,338,1,4,일본,일본,,0.0
1011,1012,초속5센티미터,2007-06-21,2818000,0.0,337,1,4,일본,일본,"(주)미디어캐슬,대원디지털엔터테인먼트,(주)팝엔터테인먼트",8.17
1012,1013,좋은 친구들,1991-02-14,2229000,0.0,333,1,3,미국,미국,,2.36
1013,1013,마더 데레사,2005-01-21,666000,0.0,333,1,12,이탈리아,이탈리아,미디어필름인터내셔날(주),0.0
1014,1015,사운드 앤 사일런스 : ECM 이야기,,2236000,0.0,330,1,2,스위스,스위스,,0.0
1015,1015,롤플레이2 : 동침,2013-11-21,1400000,0.0,330,2,8,한국,한국,골든타이드픽처스(주),5.15
1016,1015,아나스타샤,1997-12-20,660000,0.0,330,1,8,미국,미국,,0.0
1017,1018,왕과 나,,658000,0.0,329,1,9,미국,미국,,9.25
1018,1019,더 리더: 책 읽어주는 남자,2009-03-26,2514000,0.0,328,1,9,미국,"미국,독일","(주)노바미디어,에스케이텔레콤(주)",0.0
1019,1020,주님의 학교,,1348500,0.0,326,1,7,한국,한국,,10.0
1020,1020,블러드-C : 더 라스트 다크,2013-02-14,2361000,0.0,326,6,64,일본,일본,골든타이드픽처스(주),6.64
1021,1022,사랑방 손님과 어머니,,650000,0.0,325,1,11,한국,한국,,0.0
1022,1023,런던에서 온 사나이,,1866000,0.0,323,1,9,프랑스,"프랑스,독일,헝가리",,0.0
1023,1024,아씨,,638000,0.0,319,1,11,한국,한국,,0.0
1024,1025,스콘드: 잔혹 불륜사,2013-11-14,2545000,0.0,318,4,16,미국,미국,미디어브로스(주),5.42
1025,1025,카라마조프가의 형제들,,636000,0.0,318,1,13,미국,미국,,0.0
1026,1025,속 대부,1978-04-20,1102000,0.0,318,1,13,미국,미국,예지림엔터테인먼트,0.0
1027,1025,내 아내의 남자친구,2013-12-18,2226000,0.0,318,1,2,아르헨티나,아르헨티나,크리스리픽쳐스인터내셔널(주),0.0
1028,1029,킹콩,,634000,0.0,317,1,16,미국,미국,,0.0
1029,1029,7인의 신부,1972-12-24,634000,0.0,317,1,12,미국,미국,,0.0
1030,1031,글루미 선데이,2000-10-21,1658000,0.0,316,1,3,독일,독일,(주)팝엔터테인먼트,0.0
1031,1031,울면서 달리기,,1313000,0.0,316,1,6,한국,한국,,8.29
1032,1033,마리 앙투아네트,2007-05-17,1862000,0.0,314,1,5,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,0.0
1033,1034,우리 엄마는 돌리파튼,2013-08-04,623000,0.0,309,2,13,캐나다,캐나다,(주)아바엔터테인먼트,0.0
1034,1035,슈퍼스타,2013-08-01,1910000,0.0,307,5,42,프랑스,프랑스,(주)팝엔터테인먼트,2.81
1035,1036,라쵸 드롬,,2047000,0.0,306,1,3,프랑스,프랑스,,0.0
1036,1036,강화도령,,612000,0.0,306,1,9,한국,한국,,0.0
1037,1038,에바로드,,2059000,0.0,305,2,15,한국,한국,,9.39
1038,1039,박하사탕,2000-01-01,2366500,0.0,302,1,8,한국,한국,"CGV아트하우스,(주)신도필림",0.0
1039,1040,여자감옥,2013-07-10,1833000,0.0,301,3,26,일본,일본,(주)수키픽쳐스,5.5
1040,1041,링컨: 뱀파이어 헌터,2012-08-30,2218500,0.0,299,1,2,미국,미국,이십세기폭스코리아(주),6.79
1041,1042,파란만장,,400718,0.0,298,1,5,한국,한국,,0.0
1042,1042,해피엔딩 네버엔딩,2014-02-13,2480000,0.0,298,1,5,프랑스,프랑스,(주)영화사 조제,6.25
1043,1044,줄리아 엑스,2013-07-16,827000,0.0,296,3,4,미국,미국,(주)고맙습니다 사랑합니다,0.0
1044,1045,올모스트 차밍,2013-11-29,660000,0.0,295,1,1,프랑스,프랑스,(주)스튜디오후크,7.39
1045,1046,생생활활,2013-03-21,2343000,0.0,294,4,38,한국,한국,팝엔터테인먼트,0.0
1046,1047,다른나라에서,2012-05-31,2530000,0.0,292,1,15,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제",0.0
1047,1048,마돈나 : 라이크 어 버진,2013-01-24,1135150,0.0,291,4,47,미국,미국,(주)에스와이코마드,7.79
1048,1048,레이디 가가 : 온 더 엣지,2013-01-24,1135150,0.0,291,4,47,영국,영국,(주)에스와이코마드,6.97
1049,1050,베라크루스,1971-02-13,580000,0.0,290,1,12,미국,미국,,0.0
1050,1050,내가 다 알아서 할게,,508738,0.0,290,1,6,한국,한국,,8.0
1051,1050,브레이크 블레이드5: 최후의 명령,2013-08-01,860000,0.0,290,2,19,일본,일본,(주)케이알씨지,0.0
